student_id,name,email,role,title,cohort,major
2610931,Hoàng Tuấn Hà,hoangtuanha.2610931@hcmut.edu.vn,student,undergraduate,K26,computer science
2310932,Võ Minh Mai,vominhmai.2310932@hcmut.edu.vn,student,undergraduate,K23,computer science
2410932,Trần Minh Long,tranminhlong.2410932@hcmut.edu.vn,student,undergraduate,K24,computer science
2510932,Vũ Minh Anh,vuminhanh.2510932@hcmut.edu.vn,student,undergraduate,K25,computer science
2610932,Bùi Hoàng Hiếu,buihoanghieu.2610932@hcmut.edu.vn,student,undergraduate,K26,computer science
2310933,Đặng Đức Thảo,dangducthao.2310933@hcmut.edu.vn,student,undergraduate,K23,computer science
2410933,Ngô Thanh Phúc,ngothanhphuc.2410933@hcmut.edu.vn,student,undergraduate,K24,computer science
2510933,Hồ Đức Hùng,hoduchung.2510933@hcmut.edu.vn,student,undergraduate,K25,computer science
2610933,Ngô Đức Quang,ngoducquang.2610933@hcmut.edu.vn,student,undergraduate,K26,computer science
2310934,Bùi Thanh Duy,buithanhduy.2310934@hcmut.edu.vn,student,undergraduate,K23,computer science
2410934,Hoàng Anh Bảo,hoanganhbao.2410934@hcmut.edu.vn,student,undergraduate,K24,computer science
2510934,Bùi Minh Lam,buiminhlam.2510934@hcmut.edu.vn,student,undergraduate,K25,computer science
2610934,Võ Hữu Khang,vohuukhang.2610934@hcmut.edu.vn,student,undergraduate,K26,computer science
2310935,Hồ Thanh Quân,hothanhquan.2310935@hcmut.edu.vn,student,undergraduate,K23,computer science
2410935,Huỳnh Minh Anh,huynhminhanh.2410935@hcmut.edu.vn,student,undergraduate,K24,computer science
2510935,Lê Văn Phúc,levanphuc.2510935@hcmut.edu.vn,student,undergraduate,K25,computer science
2610935,Vũ Thanh Trang,vuthanhtrang.2610935@hcmut.edu.vn,student,undergraduate,K26,computer science
2310936,Trần Thị Yến,tranthiyen.2310936@hcmut.edu.vn,student,undergraduate,K23,computer science
2410936,Phạm Hoàng Yến,phamhoangyen.2410936@hcmut.edu.vn,student,undergraduate,K24,computer science
2510936,Trần Gia Long,trangialong.2510936@hcmut.edu.vn,student,undergraduate,K25,computer science
2610936,Bùi Tuấn Nam,buituannam.2610936@hcmut.edu.vn,student,undergraduate,K26,computer science
2310937,Lý Văn Khang,lyvankhang.2310937@hcmut.edu.vn,student,undergraduate,K23,computer science
2410937,Ngô Phương Châu,ngophuongchau.2410937@hcmut.edu.vn,student,undergraduate,K24,computer science
2510937,Đặng Thanh Phát,dangthanhphat.2510937@hcmut.edu.vn,student,undergraduate,K25,computer science
2610937,Đặng Thị Khang,dangthikhang.2610937@hcmut.edu.vn,student,undergraduate,K26,computer science
2310938,Phan Đức Tú,phanductu.2310938@hcmut.edu.vn,student,undergraduate,K23,computer science
2410938,Lê Đức Khang,leduckhang.2410938@hcmut.edu.vn,student,undergraduate,K24,computer science
2510938,Hoàng Khánh Linh,hoangkhanhlinh.2510938@hcmut.edu.vn,student,undergraduate,K25,computer science
2610938,Ngô Thị Châu,ngothichau.2610938@hcmut.edu.vn,student,undergraduate,K26,computer science
2310939,Huỳnh Hoàng Bảo,huynhhoangbao.2310939@hcmut.edu.vn,student,undergraduate,K23,computer science
2410939,Bùi Khánh Nam,buikhanhnam.2410939@hcmut.edu.vn,student,undergraduate,K24,computer science
2510939,Hồ Ngọc Linh,hongoclinh.2510939@hcmut.edu.vn,student,undergraduate,K25,computer science
2610939,Lý Đức Khang,lyduckhang.2610939@hcmut.edu.vn,student,undergraduate,K26,computer science
2310940,Võ Tuấn Hùng,votuanhung.2310940@hcmut.edu.vn,student,undergraduate,K23,computer science
2410940,Hoàng Quốc Lam,hoangquoclam.2410940@hcmut.edu.vn,student,undergraduate,K24,computer science
2510940,Hoàng Khánh Phát,hoangkhanhphat.2510940@hcmut.edu.vn,student,undergraduate,K25,computer science
2610940,Nguyễn Quang Nam,nguyenquangnam.2610940@hcmut.edu.vn,student,undergraduate,K26,computer science
2310941,Phạm Anh Bảo,phamanhbao.2310941@hcmut.edu.vn,student,undergraduate,K23,computer science
2410941,Đỗ Ngọc Trang,dongoctrang.2410941@hcmut.edu.vn,student,undergraduate,K24,computer science
2510941,Ngô Đức Mai,ngoducmai.2510941@hcmut.edu.vn,student,undergraduate,K25,computer science
2610941,Hồ Thị Khôi,hothikhoi.2610941@hcmut.edu.vn,student,undergraduate,K26,computer science
2310942,Hồ Khánh Trang,hokhanhtrang.2310942@hcmut.edu.vn,student,undergraduate,K23,computer science
2410942,Lý Gia Linh,lygialinh.2410942@hcmut.edu.vn,student,undergraduate,K24,computer science
2510942,Bùi Gia Long,buigialong.2510942@hcmut.edu.vn,student,undergraduate,K25,computer science
2610942,Đỗ Quang Tuấn,doquangtuan.2610942@hcmut.edu.vn,student,undergraduate,K26,computer science
2310943,Nguyễn Thanh Châu,nguyenthanhchau.2310943@hcmut.edu.vn,student,undergraduate,K23,computer science
2410943,Đỗ Quốc Hải,doquochai.2410943@hcmut.edu.vn,student,undergraduate,K24,computer science
2510943,Nguyễn Thị Trang,nguyenthitrang.2510943@hcmut.edu.vn,student,undergraduate,K25,computer science
2610943,Dương Anh Châu,duonganhchau.2610943@hcmut.edu.vn,student,undergraduate,K26,computer science
2310944,Hồ Tuấn Khang,hotuankhang.2310944@hcmut.edu.vn,student,undergraduate,K23,computer science
2410944,Dương Hữu Hùng,duonghuuhung.2410944@hcmut.edu.vn,student,undergraduate,K24,computer science
2510944,Huỳnh Thanh Khôi,huynhthanhkhoi.2510944@hcmut.edu.vn,student,undergraduate,K25,computer science
2610944,Đỗ Quang Quang,doquangquang.2610944@hcmut.edu.vn,student,undergraduate,K26,computer science
2310945,Phạm Gia Hải,phamgiahai.2310945@hcmut.edu.vn,student,undergraduate,K23,computer science
2410945,Bùi Quang Minh,buiquangminh.2410945@hcmut.edu.vn,student,undergraduate,K24,computer science
2510945,Lê Quốc Thảo,lequocthao.2510945@hcmut.edu.vn,student,undergraduate,K25,computer science
2610945,Vũ Thanh Tuấn,vuthanhtuan.2610945@hcmut.edu.vn,student,undergraduate,K26,computer science
2310946,Dương Quốc Hà,duongquocha.2310946@hcmut.edu.vn,student,undergraduate,K23,computer science
2410946,Phạm Thanh Quân,phamthanhquan.2410946@hcmut.edu.vn,student,undergraduate,K24,computer science
2510946,Lý Hoàng Uyên,lyhoanguyen.2510946@hcmut.edu.vn,student,undergraduate,K25,computer science
2610946,Đặng Ngọc Trinh,dangngoctrinh.2610946@hcmut.edu.vn,student,undergraduate,K26,computer science
2310947,Bùi Đức Long,buiduclong.2310947@hcmut.edu.vn,student,undergraduate,K23,computer science
2410947,Ngô Hữu Uyên,ngohuuuyen.2410947@hcmut.edu.vn,student,undergraduate,K24,computer science
2510947,Đặng Quang Long,dangquanglong.2510947@hcmut.edu.vn,student,undergraduate,K25,computer science
2610947,Nguyễn Hữu Trang,nguyenhuutrang.2610947@hcmut.edu.vn,student,undergraduate,K26,computer science
2310948,Võ Ngọc Bảo,vongocbao.2310948@hcmut.edu.vn,student,undergraduate,K23,computer science
2410948,Phan Thị Khang,phanthikhang.2410948@hcmut.edu.vn,student,undergraduate,K24,computer science
2510948,Nguyễn Thanh Duy,nguyenthanhduy.2510948@hcmut.edu.vn,student,undergraduate,K25,computer science
2610948,Huỳnh Anh Uyên,huynhanhuyen.2610948@hcmut.edu.vn,student,undergraduate,K26,computer science
2310949,Vũ Thanh Mai,vuthanhmai.2310949@hcmut.edu.vn,student,undergraduate,K23,computer science
2410949,Võ Thanh Hà,vothanhha.2410949@hcmut.edu.vn,student,undergraduate,K24,computer science
2510949,Hoàng Văn An,hoangvanan.2510949@hcmut.edu.vn,student,undergraduate,K25,computer science
2610949,Huỳnh Phương Anh,huynhphuonganh.2610949@hcmut.edu.vn,student,undergraduate,K26,computer science
2310950,Nguyễn Phương Long,nguyenphuonglong.2310950@hcmut.edu.vn,student,undergraduate,K23,computer science
2410950,Huỳnh Văn Linh,huynhvanlinh.2410950@hcmut.edu.vn,student,undergraduate,K24,computer science
2510950,Lý Khánh Bảo,lykhanhbao.2510950@hcmut.edu.vn,student,undergraduate,K25,computer science
2610950,Huỳnh Tuấn Quân,huynhtuanquan.2610950@hcmut.edu.vn,student,undergraduate,K26,computer science
2310951,Trần Quang Minh,tranquangminh.2310951@hcmut.edu.vn,student,undergraduate,K23,computer science
2410951,Bùi Minh Hùng,buiminhhung.2410951@hcmut.edu.vn,student,undergraduate,K24,computer science
2510951,Đặng Thanh Yến,dangthanhyen.2510951@hcmut.edu.vn,student,undergraduate,K25,computer science
2610951,Trần Minh Minh,tranminhminh.2610951@hcmut.edu.vn,student,undergraduate,K26,computer science
2310952,Đỗ Anh Bảo,doanhbao.2310952@hcmut.edu.vn,student,undergraduate,K23,computer science
2410952,Huỳnh Gia Khang,huynhgiakhang.2410952@hcmut.edu.vn,student,undergraduate,K24,computer science
2510952,Trần Anh Phúc,trananhphuc.2510952@hcmut.edu.vn,student,undergraduate,K25,computer science
2610952,Phan Ngọc Hà,phanngocha.2610952@hcmut.edu.vn,student,undergraduate,K26,computer science
2310953,Đặng Gia Hùng,danggiahung.2310953@hcmut.edu.vn,student,undergraduate,K23,computer science
2410953,Hồ Minh Nam,hominhnam.2410953@hcmut.edu.vn,student,undergraduate,K24,computer science
2510953,Lê Tuấn Hiếu,letuanhieu.2510953@hcmut.edu.vn,student,undergraduate,K25,computer science
2610953,Đỗ Gia Quang,dogiaquang.2610953@hcmut.edu.vn,student,undergraduate,K26,computer science
2310954,Trần Ngọc Tú,tranngoctu.2310954@hcmut.edu.vn,student,undergraduate,K23,computer science
2410954,Hồ Khánh Hải,hokhanhhai.2410954@hcmut.edu.vn,student,undergraduate,K24,computer science
2510954,Huỳnh Minh An,huynhminhan.2510954@hcmut.edu.vn,student,undergraduate,K25,computer science
2610954,Võ Ngọc Trinh,vongoctrinh.2610954@hcmut.edu.vn,student,undergraduate,K26,computer science
2310955,Võ Hữu Hùng,vohuuhung.2310955@hcmut.edu.vn,student,undergraduate,K23,computer science
2410955,Lý Tuấn Bảo,lytuanbao.2410955@hcmut.edu.vn,student,undergraduate,K24,computer science
2510955,Trần Quốc Khôi,tranquockhoi.2510955@hcmut.edu.vn,student,undergraduate,K25,computer science
2610955,Hồ Hữu Lam,hohuulam.2610955@hcmut.edu.vn,student,undergraduate,K26,computer science
2310956,Phan Tuấn Hiếu,phantuanhieu.2310956@hcmut.edu.vn,student,undergraduate,K23,computer science
2410956,Lý Hữu Việt,lyhuuviet.2410956@hcmut.edu.vn,student,undergraduate,K24,computer science
2510956,Phạm Quang Minh,phamquangminh.2510956@hcmut.edu.vn,student,undergraduate,K25,computer science
2610956,Võ Hoàng An,vohoangan.2610956@hcmut.edu.vn,student,undergraduate,K26,computer science
2310957,Trần Văn Bảo,tranvanbao.2310957@hcmut.edu.vn,student,undergraduate,K23,computer science
2410957,Phạm Đức Long,phamduclong.2410957@hcmut.edu.vn,student,undergraduate,K24,computer science
2510957,Vũ Phương Khang,vuphuongkhang.2510957@hcmut.edu.vn,student,undergraduate,K25,computer science
2610957,Nguyễn Thị Minh,nguyenthiminh.2610957@hcmut.edu.vn,student,undergraduate,K26,computer science
2310958,Ngô Khánh Nam,ngokhanhnam.2310958@hcmut.edu.vn,student,undergraduate,K23,computer science
2410958,Nguyễn Hữu Nhi,nguyenhuunhi.2410958@hcmut.edu.vn,student,undergraduate,K24,computer science
2510958,Phan Quang Hiếu,phanquanghieu.2510958@hcmut.edu.vn,student,undergraduate,K25,computer science
2610958,Võ Tuấn Trang,votuantrang.2610958@hcmut.edu.vn,student,undergraduate,K26,computer science
2310959,Lý Ngọc Tuấn,lyngoctuan.2310959@hcmut.edu.vn,student,undergraduate,K23,computer science
2410959,Lý Phương An,lyphuongan.2410959@hcmut.edu.vn,student,undergraduate,K24,computer science
2510959,Đặng Thị Linh,dangthilinh.2510959@hcmut.edu.vn,student,undergraduate,K25,computer science
2610959,Võ Tuấn Tú,votuantu.2610959@hcmut.edu.vn,student,undergraduate,K26,computer science
2310960,Võ Tuấn Hiếu,votuanhieu.2310960@hcmut.edu.vn,student,undergraduate,K23,computer science
2410960,Ngô Đức Mai,ngoducmai.2410960@hcmut.edu.vn,student,undergraduate,K24,computer science
2510960,Lý Gia An,lygiaan.2510960@hcmut.edu.vn,student,undergraduate,K25,computer science
2610960,Đặng Thanh Hùng,dangthanhhung.2610960@hcmut.edu.vn,student,undergraduate,K26,computer science
2310961,Lý Quang Châu,lyquangchau.2310961@hcmut.edu.vn,student,undergraduate,K23,computer science
2410961,Vũ Ngọc Nam,vungocnam.2410961@hcmut.edu.vn,student,undergraduate,K24,computer science
2510961,Dương Quốc Hà,duongquocha.2510961@hcmut.edu.vn,student,undergraduate,K25,computer science
2610961,Dương Quốc Linh,duongquoclinh.2610961@hcmut.edu.vn,student,undergraduate,K26,computer science
2310962,Dương Ngọc Duy,duongngocduy.2310962@hcmut.edu.vn,student,undergraduate,K23,computer science
2410962,Huỳnh Hữu Hải,huynhhuuhai.2410962@hcmut.edu.vn,student,undergraduate,K24,computer science
2510962,Nguyễn Gia Bảo,nguyengiabao.2510962@hcmut.edu.vn,student,undergraduate,K25,computer science
2610962,Trần Thanh Duy,tranthanhduy.2610962@hcmut.edu.vn,student,undergraduate,K26,computer science
2310963,Phạm Văn Trang,phamvantrang.2310963@hcmut.edu.vn,student,undergraduate,K23,computer science
2410963,Hoàng Hoàng Tuấn,hoanghoangtuan.2410963@hcmut.edu.vn,student,undergraduate,K24,computer science
2510963,Huỳnh Hoàng Minh,huynhhoangminh.2510963@hcmut.edu.vn,student,undergraduate,K25,computer science
2610963,Dương Khánh Nhi,duongkhanhnhi.2610963@hcmut.edu.vn,student,undergraduate,K26,computer science
2310964,Lý Minh Bảo,lyminhbao.2310964@hcmut.edu.vn,student,undergraduate,K23,computer science
2410964,Ngô Văn Duy,ngovanduy.2410964@hcmut.edu.vn,student,undergraduate,K24,computer science
2510964,Hồ Minh Nam,hominhnam.2510964@hcmut.edu.vn,student,undergraduate,K25,computer science
2610964,Đỗ Quốc Lam,doquoclam.2610964@hcmut.edu.vn,student,undergraduate,K26,computer science
2310965,Đỗ Hoàng Minh,dohoangminh.2310965@hcmut.edu.vn,student,undergraduate,K23,computer science
2410965,Nguyễn Thị Tú,nguyenthitu.2410965@hcmut.edu.vn,student,undergraduate,K24,computer science
2510965,Lê Phương Minh,lephuongminh.2510965@hcmut.edu.vn,student,undergraduate,K25,computer science
2610965,Hoàng Quang Yến,hoangquangyen.2610965@hcmut.edu.vn,student,undergraduate,K26,computer science
2310966,Hồ Tuấn Linh,hotuanlinh.2310966@hcmut.edu.vn,student,undergraduate,K23,computer science
2410966,Ngô Anh Trinh,ngoanhtrinh.2410966@hcmut.edu.vn,student,undergraduate,K24,computer science
2510966,Phạm Quang Khang,phamquangkhang.2510966@hcmut.edu.vn,student,undergraduate,K25,computer science
2610966,Võ Hoàng Quang,vohoangquang.2610966@hcmut.edu.vn,student,undergraduate,K26,computer science
2310967,Nguyễn Tuấn Hải,nguyentuanhai.2310967@hcmut.edu.vn,student,undergraduate,K23,computer science
2410967,Dương Hữu Châu,duonghuuchau.2410967@hcmut.edu.vn,student,undergraduate,K24,computer science
2510967,Phạm Minh Bảo,phamminhbao.2510967@hcmut.edu.vn,student,undergraduate,K25,computer science
2610967,Phạm Hữu Tú,phamhuutu.2610967@hcmut.edu.vn,student,undergraduate,K26,computer science
2310968,Đỗ Hữu Tú,dohuutu.2310968@hcmut.edu.vn,student,undergraduate,K23,computer science
2410968,Võ Hoàng Bảo,vohoangbao.2410968@hcmut.edu.vn,student,undergraduate,K24,computer science
2510968,Nguyễn Thị Nhi,nguyenthinhi.2510968@hcmut.edu.vn,student,undergraduate,K25,computer science
2610968,Trần Tuấn Duy,trantuanduy.2610968@hcmut.edu.vn,student,undergraduate,K26,computer science
2310969,Đặng Đức Anh,dangducanh.2310969@hcmut.edu.vn,student,undergraduate,K23,computer science
2410969,Võ Đức Phúc,voducphuc.2410969@hcmut.edu.vn,student,undergraduate,K24,computer science
2510969,Hoàng Anh Yến,hoanganhyen.2510969@hcmut.edu.vn,student,undergraduate,K25,computer science
2610969,Vũ Quang Châu,vuquangchau.2610969@hcmut.edu.vn,student,undergraduate,K26,computer science
2310970,Hồ Quốc Tú,hoquoctu.2310970@hcmut.edu.vn,student,undergraduate,K23,computer science
2410970,Nguyễn Gia Khang,nguyengiakhang.2410970@hcmut.edu.vn,student,undergraduate,K24,computer science
2510970,Hồ Minh Phát,hominhphat.2510970@hcmut.edu.vn,student,undergraduate,K25,computer science
2610970,Phạm Ngọc Khôi,phamngockhoi.2610970@hcmut.edu.vn,student,undergraduate,K26,computer science
2310971,Huỳnh Hoàng Minh,huynhhoangminh.2310971@hcmut.edu.vn,student,undergraduate,K23,computer science
2410971,Đặng Thanh Lam,dangthanhlam.2410971@hcmut.edu.vn,student,undergraduate,K24,computer science
2510971,Lê Văn Trang,levantrang.2510971@hcmut.edu.vn,student,undergraduate,K25,computer science
2610971,Phạm Hoàng Tú,phamhoangtu.2610971@hcmut.edu.vn,student,undergraduate,K26,computer science
2310972,Hồ Hoàng Nhi,hohoangnhi.2310972@hcmut.edu.vn,student,undergraduate,K23,computer science
2410972,Phạm Văn Hùng,phamvanhung.2410972@hcmut.edu.vn,student,undergraduate,K24,computer science
2510972,Đỗ Văn An,dovanan.2510972@hcmut.edu.vn,student,undergraduate,K25,computer science
2610972,Đặng Anh Lam,danganhlam.2610972@hcmut.edu.vn,student,undergraduate,K26,computer science
2310973,Bùi Văn Châu,buivanchau.2310973@hcmut.edu.vn,student,undergraduate,K23,computer science
2410973,Hồ Thanh Lam,hothanhlam.2410973@hcmut.edu.vn,student,undergraduate,K24,computer science
2510973,Huỳnh Hoàng Quang,huynhhoangquang.2510973@hcmut.edu.vn,student,undergraduate,K25,computer science
2610973,Huỳnh Phương Thảo,huynhphuongthao.2610973@hcmut.edu.vn,student,undergraduate,K26,computer science
2310974,Lý Anh Châu,lyanhchau.2310974@hcmut.edu.vn,student,undergraduate,K23,computer science
2410974,Vũ Hoàng Quân,vuhoangquan.2410974@hcmut.edu.vn,student,undergraduate,K24,computer science
2510974,Ngô Hoàng Hiếu,ngohoanghieu.2510974@hcmut.edu.vn,student,undergraduate,K25,computer science
2610974,Trần Khánh Châu,trankhanhchau.2610974@hcmut.edu.vn,student,undergraduate,K26,computer science
2310975,Vũ Phương Yến,vuphuongyen.2310975@hcmut.edu.vn,student,undergraduate,K23,computer science
2410975,Vũ Khánh Khôi,vukhanhkhoi.2410975@hcmut.edu.vn,student,undergraduate,K24,computer science
2510975,Lý Văn Hải,lyvanhai.2510975@hcmut.edu.vn,student,undergraduate,K25,computer science
2610975,Dương Minh Anh,duongminhanh.2610975@hcmut.edu.vn,student,undergraduate,K26,computer science
2310976,Hồ Tuấn Uyên,hotuanuyen.2310976@hcmut.edu.vn,student,undergraduate,K23,computer science
2410976,Bùi Anh Phúc,buianhphuc.2410976@hcmut.edu.vn,student,undergraduate,K24,computer science
2510976,Phan Anh Mai,phananhmai.2510976@hcmut.edu.vn,student,undergraduate,K25,computer science
2610976,Đặng Quang An,dangquangan.2610976@hcmut.edu.vn,student,undergraduate,K26,computer science
2310977,Ngô Văn Minh,ngovanminh.2310977@hcmut.edu.vn,student,undergraduate,K23,computer science
2410977,Vũ Khánh An,vukhanhan.2410977@hcmut.edu.vn,student,undergraduate,K24,computer science
2510977,Nguyễn Anh Việt,nguyenanhviet.2510977@hcmut.edu.vn,student,undergraduate,K25,computer science
2610977,Ngô Minh Nhi,ngominhnhi.2610977@hcmut.edu.vn,student,undergraduate,K26,computer science
2310978,Vũ Phương Minh,vuphuongminh.2310978@hcmut.edu.vn,student,undergraduate,K23,computer science
2410978,Đỗ Văn Tuấn,dovantuan.2410978@hcmut.edu.vn,student,undergraduate,K24,computer science
2510978,Võ Quốc Bảo,voquocbao.2510978@hcmut.edu.vn,student,undergraduate,K25,computer science
2610978,Trần Thanh Lam,tranthanhlam.2610978@hcmut.edu.vn,student,undergraduate,K26,computer science
2310979,Huỳnh Minh Nhi,huynhminhnhi.2310979@hcmut.edu.vn,student,undergraduate,K23,computer science
2410979,Đỗ Khánh Hải,dokhanhhai.2410979@hcmut.edu.vn,student,undergraduate,K24,computer science
2510979,Võ Quang An,voquangan.2510979@hcmut.edu.vn,student,undergraduate,K25,computer science
2610979,Nguyễn Hoàng Mai,nguyenhoangmai.2610979@hcmut.edu.vn,student,undergraduate,K26,computer science
2310980,Huỳnh Hoàng Hải,huynhhoanghai.2310980@hcmut.edu.vn,student,undergraduate,K23,computer science
2410980,Dương Quốc Mai,duongquocmai.2410980@hcmut.edu.vn,student,undergraduate,K24,computer science
2510980,Vũ Khánh Mai,vukhanhmai.2510980@hcmut.edu.vn,student,undergraduate,K25,computer science
2610980,Võ Ngọc Phát,vongocphat.2610980@hcmut.edu.vn,student,undergraduate,K26,computer science
2310981,Phạm Phương Phúc,phamphuongphuc.2310981@hcmut.edu.vn,student,undergraduate,K23,computer science
2410981,Lê Văn Tuấn,levantuan.2410981@hcmut.edu.vn,student,undergraduate,K24,computer science
2510981,Phạm Văn Tú,phamvantu.2510981@hcmut.edu.vn,student,undergraduate,K25,computer science
2610981,Nguyễn Anh Hùng,nguyenanhhung.2610981@hcmut.edu.vn,student,undergraduate,K26,computer science
2310982,Võ Anh Hải,voanhhai.2310982@hcmut.edu.vn,student,undergraduate,K23,computer science
2410982,Nguyễn Gia Trang,nguyengiatrang.2410982@hcmut.edu.vn,student,undergraduate,K24,computer science
2510982,Vũ Minh Nam,vuminhnam.2510982@hcmut.edu.vn,student,undergraduate,K25,computer science
2610982,Bùi Hoàng Hiếu,buihoanghieu.2610982@hcmut.edu.vn,student,undergraduate,K26,computer science
2310983,Hoàng Quang Tuấn,hoangquangtuan.2310983@hcmut.edu.vn,student,undergraduate,K23,computer science
2410983,Đặng Phương Nhi,dangphuongnhi.2410983@hcmut.edu.vn,student,undergraduate,K24,computer science
2510983,Phạm Gia Lam,phamgialam.2510983@hcmut.edu.vn,student,undergraduate,K25,computer science
2610983,Nguyễn Anh Trinh,nguyenanhtrinh.2610983@hcmut.edu.vn,student,undergraduate,K26,computer science
2310984,Đỗ Thanh Việt,dothanhviet.2310984@hcmut.edu.vn,student,undergraduate,K23,computer science
2410984,Nguyễn Minh Hải,nguyenminhhai.2410984@hcmut.edu.vn,student,undergraduate,K24,computer science
2510984,Trần Đức Hải,tranduchai.2510984@hcmut.edu.vn,student,undergraduate,K25,computer science
2610984,Phạm Quốc Thảo,phamquocthao.2610984@hcmut.edu.vn,student,undergraduate,K26,computer science
2310985,Đặng Văn Trinh,dangvantrinh.2310985@hcmut.edu.vn,student,undergraduate,K23,computer science
2410985,Vũ Phương Lam,vuphuonglam.2410985@hcmut.edu.vn,student,undergraduate,K24,computer science
2510985,Hồ Tuấn Uyên,hotuanuyen.2510985@hcmut.edu.vn,student,undergraduate,K25,computer science
2610985,Bùi Thanh Việt,buithanhviet.2610985@hcmut.edu.vn,student,undergraduate,K26,computer science
2310986,Bùi Thị Long,buithilong.2310986@hcmut.edu.vn,student,undergraduate,K23,computer science
2410986,Hoàng Hoàng Tú,hoanghoangtu.2410986@hcmut.edu.vn,student,undergraduate,K24,computer science
2510986,Huỳnh Quốc Anh,huynhquocanh.2510986@hcmut.edu.vn,student,undergraduate,K25,computer science
2610986,Phạm Ngọc Thảo,phamngocthao.2610986@hcmut.edu.vn,student,undergraduate,K26,computer science
2310987,Hồ Hoàng Tuấn,hohoangtuan.2310987@hcmut.edu.vn,student,undergraduate,K23,computer science
2410987,Lý Gia Uyên,lygiauyen.2410987@hcmut.edu.vn,student,undergraduate,K24,computer science
2510987,Đỗ Hoàng An,dohoangan.2510987@hcmut.edu.vn,student,undergraduate,K25,computer science
2610987,Võ Minh Việt,vominhviet.2610987@hcmut.edu.vn,student,undergraduate,K26,computer science
2310988,Phan Khánh Nam,phankhanhnam.2310988@hcmut.edu.vn,student,undergraduate,K23,computer science
2410988,Trần Ngọc Hải,tranngochai.2410988@hcmut.edu.vn,student,undergraduate,K24,computer science
2510988,Huỳnh Phương Uyên,huynhphuonguyen.2510988@hcmut.edu.vn,student,undergraduate,K25,computer science
2610988,Hồ Anh Linh,hoanhlinh.2610988@hcmut.edu.vn,student,undergraduate,K26,computer science
2310989,Hồ Văn Lam,hovanlam.2310989@hcmut.edu.vn,student,undergraduate,K23,computer science
2410989,Vũ Hữu An,vuhuuan.2410989@hcmut.edu.vn,student,undergraduate,K24,computer science
2510989,Nguyễn Văn Long,nguyenvanlong.2510989@hcmut.edu.vn,student,undergraduate,K25,computer science
2610989,Dương Thị Hùng,duongthihung.2610989@hcmut.edu.vn,student,undergraduate,K26,computer science
2310990,Phạm Hoàng Khôi,phamhoangkhoi.2310990@hcmut.edu.vn,student,undergraduate,K23,computer science
2410990,Vũ Quang Anh,vuquanganh.2410990@hcmut.edu.vn,student,undergraduate,K24,computer science
2510990,Hoàng Minh Hiếu,hoangminhhieu.2510990@hcmut.edu.vn,student,undergraduate,K25,computer science
2610990,Nguyễn Ngọc Tuấn,nguyenngoctuan.2610990@hcmut.edu.vn,student,undergraduate,K26,computer science
2310991,Phan Minh Hà,phanminhha.2310991@hcmut.edu.vn,student,undergraduate,K23,computer science
2410991,Huỳnh Quang Hùng,huynhquanghung.2410991@hcmut.edu.vn,student,undergraduate,K24,computer science
2510991,Nguyễn Hoàng An,nguyenhoangan.2510991@hcmut.edu.vn,student,undergraduate,K25,computer science
2610991,Phan Hữu Nhi,phanhuunhi.2610991@hcmut.edu.vn,student,undergraduate,K26,computer science
2310992,Đặng Hữu Hải,danghuuhai.2310992@hcmut.edu.vn,student,undergraduate,K23,computer science
2410992,Bùi Anh Hiếu,buianhhieu.2410992@hcmut.edu.vn,student,undergraduate,K24,computer science
2510992,Phan Đức Lam,phanduclam.2510992@hcmut.edu.vn,student,undergraduate,K25,computer science
2610992,Dương Khánh Quang,duongkhanhquang.2610992@hcmut.edu.vn,student,undergraduate,K26,computer science
2310993,Huỳnh Minh Linh,huynhminhlinh.2310993@hcmut.edu.vn,student,undergraduate,K23,computer science
2410993,Phạm Hoàng Yến,phamhoangyen.2410993@hcmut.edu.vn,student,undergraduate,K24,computer science
2510993,Lê Ngọc Phúc,lengocphuc.2510993@hcmut.edu.vn,student,undergraduate,K25,computer science
2610993,Phan Khánh Tuấn,phankhanhtuan.2610993@hcmut.edu.vn,student,undergraduate,K26,computer science
2310994,Đặng Ngọc Tú,dangngoctu.2310994@hcmut.edu.vn,student,undergraduate,K23,computer science
2410994,Huỳnh Văn Khôi,huynhvankhoi.2410994@hcmut.edu.vn,student,undergraduate,K24,computer science
2510994,Đặng Tuấn Trinh,dangtuantrinh.2510994@hcmut.edu.vn,student,undergraduate,K25,computer science
2610994,Ngô Ngọc Hải,ngongochai.2610994@hcmut.edu.vn,student,undergraduate,K26,computer science
2310995,Lý Hoàng Việt,lyhoangviet.2310995@hcmut.edu.vn,student,undergraduate,K23,computer science
2410995,Võ Thanh An,vothanhan.2410995@hcmut.edu.vn,student,undergraduate,K24,computer science
2510995,Bùi Thị Bảo,buithibao.2510995@hcmut.edu.vn,student,undergraduate,K25,computer science
2610995,Huỳnh Văn Yến,huynhvanyen.2610995@hcmut.edu.vn,student,undergraduate,K26,computer science
2310996,Hoàng Văn Hải,hoangvanhai.2310996@hcmut.edu.vn,student,undergraduate,K23,computer science
2410996,Nguyễn Ngọc Hiếu,nguyenngochieu.2410996@hcmut.edu.vn,student,undergraduate,K24,computer science
2510996,Bùi Khánh Minh,buikhanhminh.2510996@hcmut.edu.vn,student,undergraduate,K25,computer science
